p_name,p_type,menu,,openhours,entryoption,tel_no,guname,address,road_address,lat,long,cate_mix
스윗인,카페,카페,실내, ,목줄,02-356-9096,은평구,서울특별시 은평구 진관2로 77 우물골상가 206동 B112호,서울특별시 은평구 진관2로 77,37.634569572388,126.926834884276,카페카페은평구실내목줄
라파엘스,카페,카페,실내, ,안기,070-7576-2564,은평구,서울특별시 은평구 통일로 1030 은평헤스티아1차 B106호,서울특별시 은평구 통일로 1030,37.6341922549283,126.917695482942,카페카페은평구실내안기
지브릭커피,카페,카페,실외, ,목줄,02-517-1474,은평구,서울특별시 은평구 연서로48길 12 은평뉴타운제각말아파트,서울특별시 은평구 연서로48길 12,37.6371422182011,126.935928308893,카페카페은평구실외목줄
카페볼가심,카페,카페,테라스, ,목줄,02-356-3631,은평구,서울특별시 은평구 진관길 10 1층,서울특별시 은평구 진관길 10,37.6419025092799,126.939568882339,카페카페은평구테라스목줄
YM ESPRESSO ROOM,카페,카페,실내, ,목줄,010-4176-0301,은평구,서울특별시 은평구 진관3로 43-9 래미안 909동 1층 상가 101호,서울특별시 은평구 진관3로 43-9,37.6406673263033,126.920399781789,카페카페은평구실내목줄
풍경A,카페,카페,실내, ,목줄,070-8270-1717,은평구,서울특별시 은평구 가좌로 334 상가 10호,서울특별시 은평구 가좌로 334,37.5981158955891,126.908770078234,카페카페은평구실내목줄
hoffen coffee,카페,카페,실내, ,목줄,010-5304-8017,은평구,서울특별시 은평구 역말로 50-1 1층,서울특별시 은평구 역말로 50-1,37.6056891330913,126.916130308086,카페카페은평구실내목줄
빈트리,카페,카페,실내, ,목줄,010-3712-1773,은평구,서울특별시 은평구 백련산로 83,서울특별시 은평구 백련산로 83,37.5931412066472,126.92285295282,카페카페은평구실내목줄
필구커피,카페,카페,실내, ,목줄,02-2135-2180,은평구,서울특별시 은평구 불광천길 442-29 1층,서울특별시 은평구 불광천길 442-29,37.593002412493,126.91555325981,카페카페은평구실내목줄
응암동커피,카페,카페,실내, ,목줄,010-9926-9325,은평구,서울특별시 은평구 가좌로 212-10 1층,서울특별시 은평구 가좌로 212-10,37.589636244469,126.918672224668,카페카페은평구실내목줄
앤슬로,카페,카페,실내, ,목줄,010-3232-4318,은평구,서울특별시 은평구 응암로 206 2층,서울특별시 은평구 응암로 206,37.590381100419,126.917511977835,카페카페은평구실내목줄
미미샌드위치 앤 커피,카페,카페,실내, ,목줄,02-356-9599,은평구,서울특별시 은평구 통일로73길 28-1 1층 2호,서울특별시 은평구 통일로73길 28-1,37.6147010680827,126.921458615862,카페카페은평구실내목줄
이연,카페,카페,실내, ,목줄,010-3669-5780,은평구,서울특별시 은평구 통일로71길 24-17 1층,서울특별시 은평구 통일로71길 24-17,37.6124734218056,126.926281404616,카페카페은평구실내목줄
카페 달력,카페,카페,실내, ,목줄,070-7376-0910,은평구,서울특별시 은평구 연서로18길 28-2,서울특별시 은평구 연서로18길 28-2,37.6119702832228,126.920548394343,카페카페은평구실내목줄
공음,카페,카페,실내, ,목줄,070-7576-3264,은평구,서울특별시 은평구 통일로68길 14 1층,서울특별시 은평구 통일로68길 14,37.612553944182,126.930088100956,카페카페은평구실내목줄
피포유 카페,카페,베이커리,실내, ,목줄,010-8523-6888,은평구,서울특별시 은평구 통일로 630 상가동 1층 114호,서울특별시 은평구 통일로 630,37.6028449679876,126.935955809882,카페베이커리은평구실내목줄
디저트솜,카페,카페,"실내,테라스", ,목줄,070-7677-9988,은평구,서울특별시 은평구 은평로21길 6 1층,서울특별시 은평구 은평로21길 6,37.6015731551376,126.933556484541,"카페카페은평구실내,테라스목줄"
녹음커피바,카페,카페,실내, ,"목줄,안기",010-3159-4232,은평구,서울특별시 은평구 녹번로6길 5-24,서울특별시 은평구 녹번로6길 5-24,37.6064794476502,126.932360271175,"카페카페은평구실내목줄,안기"
flot,카페,카페,실내, ,목줄,02-355-4862,은평구,서울특별시 은평구 서오릉로 20-1,서울특별시 은평구 서오릉로 20-1,37.6030880027218,126.926293837797,카페카페은평구실내목줄
커피사피엔스 가재울점,카페,카페,실내, ,목줄,010-8312-3914,서대문구,서울특별시 서대문구 거북골로 120 DMC센트레빌아파트 상가1동 지하2층 B1-2호,서울특별시 서대문구 거북골로 120,37.5754832622486,126.916097519773,카페카페서대문구실내목줄
모과나무카페,카페,카페,실내, ,목줄,02-302-9952,서대문구,서울특별시 서대문구 모래내로 231,서울특별시 서대문구 모래내로 231,37.5748018,126.9244912,카페카페서대문구실내목줄
앵두네과자점,카페,카페,실내, ,목줄,070-7576-3710,서대문구,서울특별시 서대문구 증가로10길 70-8 1층,서울특별시 서대문구 증가로10길 70-8,37.5794656541728,126.925781082377,카페카페서대문구실내목줄
slowly,카페,카페,실내, ,목줄,070-7545-0693,서대문구,서울특별시 서대문구 통일로 392 1층,서울특별시 서대문구 통일로 392,37.5849343149835,126.948629832086,카페카페서대문구실내목줄
더그커피바,카페,카페,실내, ,목줄,010-5185-4758,서대문구,서울특별시 서대문구 세검정로 52-10 101호,서울특별시 서대문구 세검정로 52-10,37.5920951495349,126.946636272711,카페카페서대문구실내목줄
이알커피,카페,카페,실내, ,목줄,010-3463-1105,서대문구,서울특별시 서대문구 홍연길 80 1층,서울특별시 서대문구 홍연길 80,37.5764562255178,126.930947128691,카페카페서대문구실내목줄
모그커피,카페,카페,실내, ,목줄,010-4650-0629,서대문구,서울특별시 서대문구 연희맛로 31-10,서울특별시 서대문구 연희맛로 31-10,37.5681834346943,126.930425591055,카페카페서대문구실내목줄
라우터커피,카페,카페,실내, ,목줄,070-4226-0815,서대문구,서울특별시 서대문구 연희로11마길 12,서울특별시 서대문구 연희로11마길 12,37.5690018837641,126.927996029512,카페카페서대문구실내목줄
래핑폭스,카페,카페,실내, ,목줄,02-6401-2999,서대문구,서울특별시 서대문구 연희로11나길 5 1층,서울특별시 서대문구 연희로11나길 5,37.5674939052014,126.928321095761,카페카페서대문구실내목줄
Coloured Bean,카페,카페,실내, ,목줄,010-4515-4887,서대문구,서울특별시 서대문구 연희로11가길 8-8,서울특별시 서대문구 연희로11가길 8-8,37.5681403334702,126.92900698906,카페카페서대문구실내목줄
디폴트벨류,카페,카페,실내, ,목줄,02-2293-3889,서대문구,서울특별시 서대문구 성산로 333 1층,서울특별시 서대문구 성산로 333,37.5661857885447,126.927353106836,카페카페서대문구실내목줄
행복감,카페,카페,실내, ,"목줄,매너벨트",02-6052-5380,서대문구,서울특별시 서대문구 연희로11가길 51,서울특별시 서대문구 연희로11가길 51,37.5663487192763,126.927549672526,"카페카페서대문구실내목줄,매너벨트"
tuuli,카페,카페,실내, ,목줄,02-6351-1510,서대문구,서울특별시 서대문구 홍제천로 198,서울특별시 서대문구 홍제천로 198,37.5790483013869,126.93492256137,카페카페서대문구실내목줄
앤트러사이트 연희점,카페,카페,실내, ,목줄,02-332-7650,서대문구,서울특별시 서대문구 연희로 135,서울특별시 서대문구 연희로 135,37.569692917452,126.932837275639,카페카페서대문구실내목줄
sum,카페,카페,실내, ,목줄,010-6222-4196,서대문구,서울특별시 서대문구 성산로 553 동문빌딩,서울특별시 서대문구 성산로 553,37.5655213101938,126.945815828127,카페카페서대문구실내목줄
양카페플랜트,카페,카페,실내, ,목줄,02-733-9504,종로구,서울특별시 종로구 사직로 94 1층,서울특별시 종로구 사직로 94,37.5757290279448,126.96933359027,카페카페종로구실내목줄
veganique,카페,카페,실내, ,목줄,010-4518-8290,서대문구,서울특별시 서대문구 이화여대길 52-35,서울특별시 서대문구 이화여대길 52-35,37.5594662219774,126.944968311694,카페카페서대문구실내목줄
휘겔리,카페,브런치,테라스, ,목줄,070-4193-4833,종로구,서울특별시 종로구 사직로8길 24 상가 102호,서울특별시 종로구 사직로8길 24,37.573974191655,126.971246734085,카페브런치종로구테라스목줄
북한산제빵소 광화문점,카페,베이커리,테라스, ,목줄,070-8833-3546,종로구,서울특별시 종로구 경희궁2길 10,서울특별시 종로구 경희궁2길 10,37.5727880372533,126.971268698044,카페베이커리종로구테라스목줄
사직커피,카페,카페,실내, ,목줄,070-8845-3527,종로구,서울특별시 종로구 사직로 49-4,서울특별시 종로구 사직로 49-4,37.573822596381,126.965057405972,카페카페종로구실내목줄
소이로움,카페,카페,실내, ,목줄,02-586-8088,종로구,서울특별시 종로구 필운대로 41 1층,서울특별시 종로구 필운대로 41,37.5797102352623,126.968588280528,카페카페종로구실내목줄
풍류관,카페,카페,실내, ,목줄,010-7923-0006,종로구,서울특별시 종로구 필운대로5나길 20-12 1층,서울특별시 종로구 필운대로5나길 20-12,37.5802745815836,126.967456726676,카페카페종로구실내목줄
우아시스 카페,카페,카페,실내, ,목줄,070-7779-5052,서대문구,서울특별시 서대문구 신촌로27길 39-2,서울특별시 서대문구 신촌로27길 39-2,37.557454092006,126.949135587737,카페카페서대문구실내목줄
레이첼티 카페,카페,카페,실내, ,목줄,010-7327-7771,서대문구,서울특별시 서대문구 북아현로1길 50 푸르지오 상가2동 1층 206호,서울특별시 서대문구 북아현로1길 50,37.559690000903,126.952811165218,카페카페서대문구실내목줄
커피 스니퍼,카페,카페,실내, ,목줄,02-3789-1781,중구,서울특별시 중구 세종대로16길 27 남양빌딩 1층 102호,서울특별시 중구 세종대로16길 27,37.5633801958494,126.978436944374,카페카페중구실내목줄
시엠프레꼬모도밍고,카페,카페,실내, ,목줄,070-4150-0123,용산구,서울특별시 용산구 후암로34길 11,서울특별시 용산구 후암로34길 11,37.5513111267722,126.977791521742,카페카페용산구실내목줄
풀오브파운드,카페,카페,실내, ,목줄,02-720-4009,종로구,서울특별시 종로구 사직로12길 1-2,서울특별시 종로구 사직로12길 1-2,37.5756071537762,126.971244294961,카페카페종로구실내목줄
내자상회,카페,카페,실내, ,목줄,070-7755-0142,종로구,서울특별시 종로구 사직로10길 3 1층,서울특별시 종로구 사직로10길 3,37.5757813949746,126.970469232542,카페카페종로구실내목줄
도깨비코티지,카페,브런치,실내, ,목줄,02-717-0435,용산구,서울특별시 용산구 소월로2나길 6-1 1층,서울특별시 용산구 소월로2나길 6-1,37.5532690354115,126.977056919738,카페브런치용산구실내목줄
도미니칸조,카페,카페,실내, ,안기,02-6393-0774,마포구,서울특별시 마포구 월드컵북로 361 이안오피스텔 2단지 106호,서울특별시 마포구 월드컵북로 361,37.577109695587,126.891403860718,카페카페마포구실내안기
듀이커피,카페,카페,실내, ,목줄,010-6256-9955,마포구,서울특별시 마포구 성암로15길 56 1층,서울특별시 마포구 성암로15길 56,37.5765047248981,126.896469991427,카페카페마포구실내목줄
행복커피,카페,카페,실내, ,목줄,02-308-7984,마포구,서울특별시 마포구 월드컵북로54길 25 오피스텔동 217호,서울특별시 마포구 월드컵북로54길 25,37.5820926424763,126.888984720113,카페카페마포구실내목줄
세이트커피,카페,카페,실내, ,목줄,010-6886-1575,마포구,서울특별시 마포구 월드컵북로42가길 28,서울특별시 마포구 월드컵북로42가길 28,37.5754173101996,126.896773071098,카페카페마포구실내목줄
공상온도,카페,카페,실내, ,목줄,02-336-0247,마포구,서울특별시 마포구 동교로23길 40 지하,서울특별시 마포구 동교로23길 40,37.5576574792422,126.919809107657,카페카페마포구실내목줄
W.P 2호점,카페,카페,테라스, ,목줄,010-5641-2909,마포구,서울특별시 마포구 성미산로 8 1층 1호,서울특별시 마포구 성미산로 8,37.5580995605751,126.90918150827,카페카페마포구테라스목줄
오베스트,카페,카페,실내, ,목줄,070-8098-5430,마포구,서울특별시 마포구 연남로11길 41 1층,서울특별시 마포구 연남로11길 41,37.565228410364,126.916612143726,카페카페마포구실내목줄
쓰리고카페,카페,카페,실내, ,목줄,02-332-6040,마포구,서울특별시 마포구 성산로6길 20 1층,서울특별시 마포구 성산로6길 20,37.5640329897957,126.910726316528,카페카페마포구실내목줄
언더독 커피,카페,카페,실내, ,목줄,010-9320-7833,마포구,서울특별시 마포구 성미산로15길 13 1층,서울특별시 마포구 성미산로15길 13,37.5617922892335,126.917521323785,카페카페마포구실내목줄
